year,round,type,institute,academic_program,quota,seat_type,gender,opening_rank,closing_rank
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Bio Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,26755,28003
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,66873,67647
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Bio Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12082,12704
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Bio Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5134,5134
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,17008,17938
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,35216,39650
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,80818,97684
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12350,16227
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4099,5777
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,11274,12096
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,24018,27415
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,46820,75005
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2875,4284
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9326,13407
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5088,6559
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14641,15456
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,31152,35959
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,75455,95688
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14535,16087
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,7067,7805
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13835,15464
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,28845,35678
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,56053,89474
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,4329,4329
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10293,16231
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4605,8293
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Food Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,19929,20108
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Food Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,43488,44582
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Food Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,119891,128936
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Food Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,17045,18402
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Food Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,8335,8460
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,16280,16289
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,32821,38771
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,71603,95623
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13573,16170
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6891,8315
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12466,12789
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27199,30805
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,45377,82556
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11858,15203
2026,5,GFTI,"Shri Mata Vaishno Devi University, Katra, Jammu &Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6419,7558
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,EWS,Gender-Neutral,5277,6799
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Gender-Neutral,11145,16870
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,845,845
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,OPEN,Gender-Neutral,16095,36354
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),Gender-Neutral,1303,1303
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,SC,Gender-Neutral,4855,7456
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,SC (PwD),Gender-Neutral,109,109
2026,5,GFTI,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",AI,ST,Gender-Neutral,1797,3079
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,EWS,Gender-Neutral,9790,11292
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Gender-Neutral,19608,26112
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1817,1817
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,OPEN,Gender-Neutral,42156,63187
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,OPEN (PwD),Gender-Neutral,1776,1776
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,SC,Gender-Neutral,8467,10992
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,SC (PwD),Gender-Neutral,183,183
2026,5,GFTI,University of Hyderabad,"Materials Engineering (5 Years, Integrated Master of Technology)",AI,ST,Gender-Neutral,3390,4582
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1739,1739
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,710,769
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3729,3843
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1132,1942
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,74,74
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3245,4716
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2709,3901
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,997,1061
2026,5,IIT,"Indian Institute of Science, Bangalore","Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,516,516
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,897,918
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4231,4231
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1563,2323
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4786,6524
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2742,4912
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1844,1844
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1214,1482
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1170,1170
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Materials Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,570,720
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),427,427
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,108,153
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),730,1067
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,235,567
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,61,61
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2347,2954
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,156,743
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,67,67
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),528,881
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,154,320
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),276,276
2026,5,IIT,"Indian Institute of Science, Bangalore","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,166,231
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,380,383
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2649,2797
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,648,923
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3527,4488
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1132,1967
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,193,193
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1257,1257
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,439,535
2026,5,IIT,"Indian Institute of Science, Bangalore","Mechanics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,400,400
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,4322,4432
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Female-only (including Supernumerary),11476,11941
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,8415,9002
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Female-only (including Supernumerary),26881,26881
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,21225,28480
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Female-only (including Supernumerary),4323,4323
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,3734,4075
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,2177,2199
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1992,2063
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8889,8889
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4790,5067
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19773,21149
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11035,13511
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),4164,4164
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2716,2892
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1386,1521
2026,5,IIT,Indian Institute of Technology (BHU) Varanasi,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1915,2259
